estaca,x,y
3956,614276.3255,9419048.7966
452,614065.5255,9417546.6986
3957,614276.3255,9419056.0966
453,614065.5255,9417554.6986
3958,614276.3255,9419063.3966
454,614065.5255,9417562.1986
3959,614276.3255,9419070.5966
455,614065.5255,9417569.6986
3960,614276.3255,9419078.5966
456,614065.5255,9417574.0566
3961,614276.3255,9419086.0966
457,614065.5255,9417581.3566
3962,614276.3255,9419093.5966
458,614065.5255,9417588.6566
3963,614289.5255,9417524.8986
459,614065.5255,9417595.8566
3964,614289.5255,9417532.1986
460,614065.5255,9417603.8566
3965,614289.5255,9417539.4986
461,614065.5255,9417611.3566
3966,614289.5255,9417546.6986
462,614065.5255,9417618.8566
3967,614289.5255,9417554.6986
463,614065.5255,9417623.2146
3968,614289.5255,9417562.1986
464,614065.5255,9417630.5146
3969,614289.5255,9417569.6986
465,614065.5255,9417637.8146
3970,614289.5255,9417574.0566
466,614065.5255,9417645.0146
3971,614289.5255,9417581.3566
467,614065.5255,9417653.0146
3972,614289.5255,9417588.6566
468,614065.5255,9417660.5146
3973,614289.5255,9417595.8566
469,614065.5255,9417668.0146
3974,614289.5255,9417603.8566
470,614065.5255,9417672.3726
3975,614289.5255,9417611.3566
471,614065.5255,9417679.6726
3976,614289.5255,9417618.8566
472,614065.5255,9417686.9726
3977,614289.5255,9417623.2146
473,614065.5255,9417694.1726
3978,614289.5255,9417630.5146
474,614065.5255,9417702.1726
3979,614289.5255,9417637.8146
475,614065.5255,9417709.6726
3980,614289.5255,9417645.0146
476,614065.5255,9417717.1726
3981,614289.5255,9417653.0146
477,614065.5255,9417721.5306
3982,614289.5255,9417660.5146
478,614065.5255,9417728.8306
3983,614289.5255,9417668.0146
479,614065.5255,9417736.1306
3984,614289.5255,9417672.3726
480,614065.5255,9417743.3306
3985,614289.5255,9417679.6726
481,614065.5255,9417751.3306
3986,614289.5255,9417686.9726
482,614065.5255,9417758.8306
3987,614289.5255,9417694.1726
483,614065.5255,9417766.3306
3988,614289.5255,9417702.1726
484,614065.5255,9417770.6886
3989,614289.5255,9417709.6726
485,614065.5255,9417777.9886
3990,614289.5255,9417717.1726
486,614065.5255,9417785.2886
3991,614289.5255,9417721.5306
487,614065.5255,9417792.4886
3992,614289.5255,9417728.8306
488,614065.5255,9417800.4886
3993,614289.5255,9417736.1306
489,614065.5255,9417807.9886
3994,614289.5255,9417743.3306
490,614065.5255,9417815.4886
3995,614289.5255,9417751.3306
491,614065.5255,9417819.8466
3996,614289.5255,9417758.8306
492,614065.5255,9417827.1466
3997,614289.5255,9417766.3306
493,614065.5255,9417834.4466
3998,614289.5255,9417770.6886
494,614065.5255,9417841.6466
3999,614289.5255,9417777.9886
495,614065.5255,9417849.6466
4000,614289.5255,9417785.2886
496,614065.5255,9417857.1466
4001,614289.5255,9417792.4886
497,614065.5255,9417864.6466
4002,614289.5255,9417800.4886
498,614065.5255,9417869.0046
4003,614289.5255,9417807.9886
499,614065.5255,9417876.3046
4004,614289.5255,9417815.4886
500,614065.5255,9417883.6046
4005,614289.5255,9417819.8466
501,614065.5255,9417890.8046
4006,614289.5255,9417827.1466
502,614065.5255,9417898.8046
4007,614289.5255,9417834.4466
503,614065.5255,9417906.3046
4008,614289.5255,9417841.6466
504,614065.5255,9417913.8046
4009,614289.5255,9417849.6466
505,614065.5255,9417918.1626
4010,614289.5255,9417857.1466
506,614065.5255,9417925.4626
4011,614289.5255,9417864.6466
507,614065.5255,9417932.7626
4012,614289.5255,9417869.0046
508,614065.5255,9417939.9626
4013,614289.5255,9417876.3046
509,614065.5255,9417947.9626
4014,614289.5255,9417883.6046
510,614065.5255,9417955.4626
4015,614289.5255,9417890.8046
511,614065.5255,9417962.9626
4016,614289.5255,9417898.8046
512,614065.5255,9417967.3206
4017,614289.5255,9417906.3046
513,614065.5255,9417974.6206
4018,614289.5255,9417913.8046
514,614065.5255,9417981.9206
4019,614289.5255,9417918.1626
515,614065.5255,9417989.1206
4020,614289.5255,9417925.4626
516,614065.5255,9417997.1206
4021,614289.5255,9417932.7626
517,614065.5255,9418004.6206
4022,614289.5255,9417939.9626
518,614065.5255,9418012.1206
4023,614289.5255,9417947.9626
519,614065.5255,9418016.4786
4024,614289.5255,9417955.4626
520,614065.5255,9418023.7786
4025,614289.5255,9417962.9626
521,614065.5255,9418031.0786
4026,614289.5255,9417967.3206
522,614065.5255,9418038.2786
4027,614289.5255,9417974.6206
523,614065.5255,9418046.2786
4028,614289.5255,9417981.9206
524,614065.5255,9418053.7786
4029,614289.5255,9417989.1206
525,614065.5255,9418061.2786
4030,614289.5255,9417997.1206
526,614065.5255,9418065.6366
4031,614289.5255,9418004.6206
527,614065.5255,9418072.9366
4032,614289.5255,9418012.1206
528,614065.5255,9418080.2366
4033,614289.5255,9418016.4786
529,614065.5255,9418087.4366
4034,614289.5255,9418023.7786
530,614065.5255,9418095.4366
4035,614289.5255,9418031.0786
531,614065.5255,9418102.9366
4036,614289.5255,9418038.2786
532,614065.5255,9418110.4366
4037,614289.5255,9418046.2786
533,614065.5255,9418114.7946
4038,614289.5255,9418053.7786
534,614065.5255,9418122.0946
4039,614289.5255,9418061.2786
535,614065.5255,9418129.3946
4040,614289.5255,9418065.6366
536,614065.5255,9418136.5946
4041,614289.5255,9418072.9366
537,614065.5255,9418144.5946
4042,614289.5255,9418080.2366
538,614065.5255,9418152.0946
4043,614289.5255,9418087.4366
539,614065.5255,9418159.5946
4044,614289.5255,9418095.4366
540,614065.5255,9418163.9526
4045,614289.5255,9418102.9366
541,614065.5255,9418171.2526
4046,614289.5255,9418110.4366
542,614065.5255,9418178.5526
4047,614289.5255,9418114.7946
543,614065.5255,9418185.7526
4048,614289.5255,9418122.0946
544,614065.5255,9418193.7526
4049,614289.5255,9418129.3946
545,614065.5255,9418201.2526
4050,614289.5255,9418136.5946
546,614065.5255,9418208.7526
4051,614289.5255,9418144.5946
547,614065.5255,9418213.1106
4052,614289.5255,9418152.0946
548,614065.5255,9418220.4106
4053,614289.5255,9418159.5946
549,614065.5255,9418227.7106
4054,614289.5255,9418163.9526
550,614065.5255,9418234.9106
4055,614289.5255,9418171.2526
551,614065.5255,9418242.9106
4056,614289.5255,9418178.5526
552,614065.5255,9418250.4106
4057,614289.5255,9418185.7526
553,614065.5255,9418257.9106
4058,614289.5255,9418193.7526
554,614065.5255,9418262.2686
4059,614289.5255,9418201.2526
555,614065.5255,9418269.5686
4060,614289.5255,9418208.7526
556,614065.5255,9418276.8686
4061,614289.5255,9418213.1106
557,614065.5255,9418284.0686
4062,614289.5255,9418220.4106
558,614065.5255,9418292.0686
4063,614289.5255,9418227.7106
559,614065.5255,9418299.5686
4064,614289.5255,9418234.9106
560,614065.5255,9418307.0686
4065,614289.5255,9418242.9106
561,614065.5255,9418311.4266
4066,614289.5255,9418250.4106
562,614065.5255,9418318.7266
4067,614289.5255,9418257.9106
563,614065.5255,9418326.0266
4068,614289.5255,9418262.2686
564,614065.5255,9418333.2266
4069,614289.5255,9418269.5686
565,614065.5255,9418341.2266
4070,614289.5255,9418276.8686
566,614065.5255,9418348.7266
4071,614289.5255,9418284.0686
567,614065.5255,9418356.2266
4072,614289.5255,9418292.0686
568,614065.5255,9418360.5846
4073,614289.5255,9418299.5686
569,614065.5255,9418367.8846
4074,614289.5255,9418307.0686
570,614065.5255,9418375.1846
4075,614289.5255,9418311.4266
571,614065.5255,9418382.3846
4076,614289.5255,9418318.7266
572,614065.5255,9418390.3846
4077,614289.5255,9418326.0266
573,614065.5255,9418397.8846
4078,614289.5255,9418333.2266
574,614065.5255,9418405.3846
4079,614289.5255,9418341.2266
575,614065.5255,9418409.7426
4080,614289.5255,9418348.7266
576,614065.5255,9418417.0426
4081,614289.5255,9418356.2266
577,614065.5255,9418424.3426
4082,614289.5255,9418360.5846
578,614065.5255,9418431.5426
4083,614289.5255,9418367.8846
579,614065.5255,9418439.5426
4084,614289.5255,9418375.1846
580,614065.5255,9418447.0426
4085,614289.5255,9418382.3846
581,614065.5255,9418454.5426
4086,614289.5255,9418390.3846
582,614065.5255,9418458.9006
4087,614289.5255,9418397.8846
583,614065.5255,9418466.2006
4088,614289.5255,9418405.3846
584,614065.5255,9418473.5006
4089,614289.5255,9418409.7426
585,614065.5255,9418480.7006
4090,614289.5255,9418417.0426
586,614065.5255,9418488.7006
4091,614289.5255,9418424.3426
587,614065.5255,9418496.2006
4092,614289.5255,9418431.5426
588,614065.5255,9418503.7006
4093,614289.5255,9418439.5426
589,614065.5255,9418508.0586
4094,614289.5255,9418447.0426
590,614065.5255,9418515.3586
4095,614289.5255,9418454.5426
591,614065.5255,9418522.6586
4096,614289.5255,9418458.9006
592,614065.5255,9418529.8586
4097,614289.5255,9418466.2006
593,614065.5255,9418537.8586
4098,614289.5255,9418473.5006
594,614065.5255,9418545.3586
4099,614289.5255,9418480.7006
595,614065.5255,9418552.8586
4100,614289.5255,9418488.7006
596,614065.5255,9418557.2166
4101,614289.5255,9418496.2006
597,614065.5255,9418564.5166
4102,614289.5255,9418503.7006
598,614065.5255,9418571.8166
4103,614289.5255,9418508.0586
599,614065.5255,9418579.0166
4104,614289.5255,9418515.3586
600,614065.5255,9418587.0166
4105,614289.5255,9418522.6586
601,614065.5255,9418594.5166
4106,614289.5255,9418529.8586
602,614065.5255,9418602.0166
4107,614289.5255,9418537.8586
603,614065.5255,9418606.3746
4108,614289.5255,9418545.3586
604,614065.5255,9418613.6746
4109,614289.5255,9418552.8586
605,614065.5255,9418620.9746
4110,614289.5255,9418557.2166
606,614065.5255,9418628.1746
4111,614289.5255,9418564.5166
607,614065.5255,9418636.1746
4112,614289.5255,9418571.8166
608,614065.5255,9418643.6746
4113,614289.5255,9418579.0166
609,614065.5255,9418651.1746
4114,614289.5255,9418587.0166
610,614065.5255,9418655.5326
4115,614289.5255,9418594.5166
611,614065.5255,9418662.8326
4116,614289.5255,9418602.0166
612,614065.5255,9418670.1326
4117,614289.5255,9418606.3746
613,614065.5255,9418677.3326
4118,614289.5255,9418613.6746
614,614065.5255,9418685.3326
4119,614289.5255,9418620.9746
615,614065.5255,9418692.8326
4120,614289.5255,9418628.1746
616,614065.5255,9418700.3326
4121,614289.5255,9418636.1746
617,614065.5255,9418704.6906
4122,614289.5255,9418643.6746
618,614065.5255,9418711.9906
4123,614289.5255,9418651.1746
619,614065.5255,9418719.2906
4124,614289.5255,9418655.5326
620,614065.5255,9418726.4906
4125,614289.5255,9418662.8326
621,614065.5255,9418734.4906
4126,614289.5255,9418670.1326
622,614065.5255,9418741.9906
4127,614289.5255,9418677.3326
623,614065.5255,9418749.4906
4128,614289.5255,9418685.3326
624,614065.5255,9418753.8486
4129,614289.5255,9418692.8326
625,614065.5255,9418761.1486
4130,614289.5255,9418700.3326
626,614065.5255,9418768.4486
4131,614289.5255,9418704.6906
627,614065.5255,9418775.6486
4132,614289.5255,9418711.9906
628,614065.5255,9418783.6486
4133,614289.5255,9418719.2906
629,614065.5255,9418791.1486
4134,614289.5255,9418726.4906
630,614065.5255,9418798.6486
4135,614289.5255,9418734.4906
631,614065.5255,9418803.0066
4136,614289.5255,9418741.9906
632,614065.5255,9418810.3066
4137,614289.5255,9418749.4906
633,614065.5255,9418817.6066
4138,614289.5255,9418753.8486
634,614065.5255,9418824.8066
4139,614289.5255,9418761.1486
635,614065.5255,9418832.8066
4140,614289.5255,9418768.4486
636,614065.5255,9418840.3066
4141,614289.5255,9418775.6486
637,614065.5255,9418847.8066
4142,614289.5255,9418783.6486
638,614065.5255,9418852.1646
4143,614289.5255,9418791.1486
639,614065.5255,9418859.4646
4144,614289.5255,9418798.6486
640,614065.5255,9418866.7646
4145,614289.5255,9418803.0066
641,614065.5255,9418873.9646
4146,614289.5255,9418810.3066
642,614065.5255,9418881.9646
4147,614289.5255,9418817.6066
643,614065.5255,9418889.4646
4148,614289.5255,9418824.8066
644,614065.5255,9418896.9646
4149,614289.5255,9418832.8066
645,614065.5255,9418901.3226
4150,614289.5255,9418840.3066
646,614065.5255,9418908.6226
4151,614289.5255,9418847.8066
647,614065.5255,9418915.9226
4152,614289.5255,9418852.1646
648,614065.5255,9418923.1226
4153,614289.5255,9418859.4646
649,614065.5255,9418931.1226
4154,614289.5255,9418866.7646
650,614065.5255,9418938.6226
4155,614289.5255,9418873.9646
651,614065.5255,9418946.1226
4156,614289.5255,9418881.9646
652,614065.5255,9418950.4806
4157,614289.5255,9418889.4646
653,614065.5255,9418957.7806
4158,614289.5255,9418896.9646
654,614065.5255,9418965.0806
4159,614289.5255,9418901.3226
655,614065.5255,9418972.2806
4160,614289.5255,9418908.6226
656,614065.5255,9418980.2806
4161,614289.5255,9418915.9226
657,614065.5255,9418987.7806
4162,614289.5255,9418923.1226
658,614065.5255,9418995.2806
4163,614289.5255,9418931.1226
659,614065.5255,9418999.6386
4164,614289.5255,9418938.6226
660,614065.5255,9419006.9386
4165,614289.5255,9418946.1226
661,614065.5255,9419014.2386
4166,614289.5255,9418950.4806
662,614065.5255,9419021.4386
4167,614289.5255,9418957.7806
663,614065.5255,9419029.4386
4168,614289.5255,9418965.0806
664,614065.5255,9419036.9386
4169,614289.5255,9418972.2806
665,614065.5255,9419044.4386
4170,614289.5255,9418980.2806
666,614065.5255,9419048.7966
4171,614289.5255,9418987.7806
667,614065.5255,9419056.0966
4172,614289.5255,9418995.2806
668,614065.5255,9419063.3966
4173,614289.5255,9418999.6386
669,614065.5255,9419070.5966
4174,614289.5255,9419006.9386
670,614065.5255,9419078.5966
4175,614289.5255,9419014.2386
671,614065.5255,9419086.0966
4176,614289.5255,9419021.4386
672,614065.5255,9419093.5966
4177,614289.5255,9419029.4386
673,614078.7255,9417524.8986
4178,614289.5255,9419036.9386
674,614078.7255,9417532.1986
4179,614289.5255,9419044.4386
675,614078.7255,9417539.4986
4180,614289.5255,9419048.7966
676,614078.7255,9417546.6986
4181,614289.5255,9419056.0966
677,614078.7255,9417554.6986
4182,614289.5255,9419063.3966
678,614078.7255,9417562.1986
4183,614289.5255,9419070.5966
679,614078.7255,9417569.6986
4184,614289.5255,9419078.5966
680,614078.7255,9417574.0566
4185,614289.5255,9419086.0966
681,614078.7255,9417581.3566
4186,614289.5255,9419093.5966
682,614078.7255,9417588.6566
4187,614302.7255,9417524.8986
683,614078.7255,9417595.8566
4188,614302.7255,9417532.1986
684,614078.7255,9417603.8566
4189,614302.7255,9417539.4986
685,614078.7255,9417611.3566
4190,614302.7255,9417546.6986
686,614078.7255,9417618.8566
4191,614302.7255,9417554.6986
687,614078.7255,9417623.2146
4192,614302.7255,9417562.1986
688,614078.7255,9417630.5146
4193,614302.7255,9417569.6986
689,614078.7255,9417637.8146
4194,614302.7255,9417574.0566
690,614078.7255,9417645.0146
4195,614302.7255,9417581.3566
691,614078.7255,9417653.0146
4196,614302.7255,9417588.6566
692,614078.7255,9417660.5146
4197,614302.7255,9417595.8566
693,614078.7255,9417668.0146
4198,614302.7255,9417603.8566
694,614078.7255,9417672.3726
4199,614302.7255,9417611.3566
695,614078.7255,9417679.6726
4200,614302.7255,9417618.8566
696,614078.7255,9417686.9726
4201,614302.7255,9417623.2146
697,614078.7255,9417694.1726
4202,614302.7255,9417630.5146
698,614078.7255,9417702.1726
4203,614302.7255,9417637.8146
699,614078.7255,9417709.6726
4204,614302.7255,9417645.0146
700,614078.7255,9417717.1726
4205,614302.7255,9417653.0146
701,614078.7255,9417721.5306
4206,614302.7255,9417660.5146
702,614078.7255,9417728.8306
4207,614302.7255,9417668.0146
703,614078.7255,9417736.1306
4208,614302.7255,9417672.3726
704,614078.7255,9417743.3306
4209,614302.7255,9417679.6726
705,614078.7255,9417751.3306
4210,614302.7255,9417686.9726
706,614078.7255,9417758.8306
4211,614302.7255,9417694.1726
707,614078.7255,9417766.3306
4212,614302.7255,9417702.1726
708,614078.7255,9417770.6886
4213,614302.7255,9417709.6726
709,614078.7255,9417777.9886
4214,614302.7255,9417717.1726
710,614078.7255,9417785.2886
4215,614302.7255,9417721.5306
711,614078.7255,9417792.4886
4216,614302.7255,9417728.8306
712,614078.7255,9417800.4886
4217,614302.7255,9417736.1306
713,614078.7255,9417807.9886
4218,614302.7255,9417743.3306
714,614078.7255,9417815.4886
4219,614302.7255,9417751.3306
715,614078.7255,9417819.8466
4220,614302.7255,9417758.8306
716,614078.7255,9417827.1466
4221,614302.7255,9417766.3306
717,614078.7255,9417834.4466
4222,614302.7255,9417770.6886
718,614078.7255,9417841.6466
4223,614302.7255,9417777.9886
719,614078.7255,9417849.6466
4224,614302.7255,9417785.2886
720,614078.7255,9417857.1466
4225,614302.7255,9417792.4886
721,614078.7255,9417864.6466
4226,614302.7255,9417800.4886
722,614078.7255,9417869.0046
4227,614302.7255,9417807.9886
723,614078.7255,9417876.3046
4228,614302.7255,9417815.4886
724,614078.7255,9417883.6046
4229,614302.7255,9417819.8466
725,614078.7255,9417890.8046
4230,614302.7255,9417827.1466
726,614078.7255,9417898.8046
4231,614302.7255,9417834.4466
727,614078.7255,9417906.3046
4232,614302.7255,9417841.6466
728,614078.7255,9417913.8046
4233,614302.7255,9417849.6466
729,614078.7255,9417918.1626
4234,614302.7255,9417857.1466
730,614078.7255,9417925.4626
4235,614302.7255,9417864.6466
731,614078.7255,9417932.7626
4236,614302.7255,9417869.0046
732,614078.7255,9417939.9626
4237,614302.7255,9417876.3046
733,614078.7255,9417947.9626
4238,614302.7255,9417883.6046
734,614078.7255,9417955.4626
4239,614302.7255,9417890.8046
735,614078.7255,9417962.9626
4240,614302.7255,9417898.8046
736,614078.7255,9417967.3206
4241,614302.7255,9417906.3046
737,614078.7255,9417974.6206
4242,614302.7255,9417913.8046
738,614078.7255,9417981.9206
4243,614302.7255,9417918.1626
739,614078.7255,9417989.1206
4244,614302.7255,9417925.4626
740,614078.7255,9417997.1206
4245,614302.7255,9417932.7626
741,614078.7255,9418004.6206
4246,614302.7255,9417939.9626
742,614078.7255,9418012.1206
4247,614302.7255,9417947.9626
743,614078.7255,9418016.4786
4248,614302.7255,9417955.4626
744,614078.7255,9418023.7786
4249,614302.7255,9417962.9626
745,614078.7255,9418031.0786
4250,614302.7255,9417967.3206
746,614078.7255,9418038.2786
4251,614302.7255,9417974.6206
747,614078.7255,9418046.2786
4252,614302.7255,9417981.9206
748,614078.7255,9418053.7786
4253,614302.7255,9417989.1206
749,614078.7255,9418061.2786
4254,614302.7255,9417997.1206
750,614078.7255,9418065.6366
4255,614302.7255,9418004.6206
751,614078.7255,9418072.9366
4256,614302.7255,9418012.1206
752,614078.7255,9418080.2366
4257,614302.7255,9418016.4786
753,614078.7255,9418087.4366
4258,614302.7255,9418023.7786
754,614078.7255,9418095.4366
4259,614302.7255,9418031.0786
755,614078.7255,9418102.9366
4260,614302.7255,9418038.2786
756,614078.7255,9418110.4366
4261,614302.7255,9418046.2786
757,614078.7255,9418114.7946
4262,614302.7255,9418053.7786
758,614078.7255,9418122.0946
4263,614302.7255,9418061.2786
759,614078.7255,9418129.3946
4264,614302.7255,9418065.6366
760,614078.7255,9418136.5946
4265,614302.7255,9418072.9366
761,614078.7255,9418144.5946
4266,614302.7255,9418080.2366
762,614078.7255,9418152.0946
4267,614302.7255,9418087.4366
763,614078.7255,9418159.5946
4268,614302.7255,9418095.4366
764,614078.7255,9418163.9526
4269,614302.7255,9418102.9366
765,614078.7255,9418171.2526
